user_id,lesson_id,completed_date,score,attempts_count,is_completed
106,40,2025-06-18 21:56:39.686337,83,,t
110,40,,,,f
115,40,,72,2,t
118,40,2024-12-13 20:30:46.182031,,,t
121,40,2024-01-07 08:17:58.035577,,,f
122,40,2024-01-13 08:39:53.765317,70,,t
123,40,2024-05-12 02:22:22.697421,,,t
124,40,2025-06-16 18:46:05.442812,,,f
125,40,2024-04-28 13:37:27.075918,,,f
128,40,2024-08-08 20:04:14.373329,91,1,t
129,40,,,,t
132,40,,100,1,t
133,40,2024-10-02 14:03:04.797631,,,f
135,40,2024-07-29 08:54:13.78333,,,t
136,40,2025-08-21 05:50:46.130043,,2,t
138,40,2024-04-26 06:05:37.996312,,,f
141,40,2024-07-11 10:52:54.094037,,,t
142,40,2024-12-23 20:59:24.454541,,,t
145,40,,99,3,t
147,40,2024-06-12 14:55:35.896412,,,f
148,40,2025-05-20 00:29:46.837654,,3,f
155,40,2025-10-01 16:50:39.262107,85,,t
156,40,,,,f
157,40,,,,f
158,40,2025-08-01 12:24:01.576158,,,f
159,40,2024-10-21 07:20:40.611801,,,t
161,40,2025-04-28 14:45:54.757713,,,t
163,40,2024-09-18 11:51:39.66044,77,,f
165,40,2024-09-06 10:34:03.880539,,,t
166,40,2025-07-29 13:32:23.852107,,4,t
167,40,2025-10-10 09:52:03.95131,89,3,t
170,40,2025-06-17 17:39:37.745414,,,t
175,40,2025-01-04 08:47:57.043333,,,t
178,40,2025-01-04 07:06:03.310364,94,,f
179,40,2024-10-05 17:05:43.571033,69,,t
180,40,2024-06-27 09:12:31.621725,,1,t
181,40,,,2,t
182,40,2024-09-07 22:18:19.677208,,4,t
187,40,,,3,f
188,40,2024-06-05 17:40:47.188788,,,t
189,40,2025-01-14 13:21:37.649773,93,4,f
190,40,2024-04-02 14:33:31.776275,,,t
191,40,,85,,f
196,40,2024-11-08 07:21:52.586599,91,2,f
197,40,2025-03-06 12:44:29.887819,,,t
198,40,,,,f
199,40,,63,,f
201,40,,,,t
205,40,2024-02-18 04:56:07.901243,,,f
209,40,,,,f
221,40,2024-12-04 07:48:12.020584,,1,t
227,40,2025-09-17 14:57:37.819238,,3,t
242,40,2025-10-10 23:32:56.01301,,,t
264,40,,,4,f
274,40,,,,t
275,40,2024-03-29 19:00:08.754242,,,f
277,40,2024-08-29 03:36:40.025499,,,t
284,40,2025-03-09 23:44:18.397488,,,t
293,40,2024-04-24 05:01:36.134821,,,t
308,40,,82,,t
311,40,,,1,t
315,40,2025-01-18 09:48:06.890812,,,t
324,40,2025-07-21 17:42:51.883853,,,t
331,40,2024-04-28 14:01:10.754876,,,t
344,40,2025-08-08 10:48:00.263125,,,t
352,40,,,,t
354,40,,,,f
365,40,2024-11-25 22:30:29.150538,,,f
366,40,2024-08-17 16:23:32.436597,89,,f
367,40,2024-10-04 11:21:47.452886,,4,t
368,40,2024-06-29 07:50:19.20983,76,,f
374,40,2024-03-18 17:19:32.881127,,,t
376,40,,68,,t
382,40,2025-04-26 13:55:54.675938,67,,f
390,40,2024-06-19 05:51:29.345153,,,t
395,40,2024-01-29 06:32:30.572367,,3,t
397,40,,,,t
402,40,,,4,f
406,40,2024-04-24 12:23:11.459059,,4,t
414,40,,,3,f
424,40,,78,,t
425,40,2025-09-26 07:57:28.538609,,,t
428,40,2025-08-07 23:23:33.129859,,4,t
433,40,2024-05-16 22:43:27.015619,90,,f
447,40,2024-01-03 16:52:04.410235,89,,t
449,40,2024-01-18 11:43:56.607144,,,t
458,40,,99,,t
462,40,,,,f
464,40,,,,t
465,40,,,4,t
471,40,,,,t
473,40,,88,2,t
477,40,,,5,t
488,40,2024-10-14 06:51:30.722218,100,,t
489,40,2025-08-20 08:52:01.201684,66,,f
491,40,2025-01-02 15:47:26.809522,79,,t
498,40,2024-09-02 19:57:42.157161,,,t
1,41,,82,,f
2,41,,66,,t
3,41,2024-03-01 21:37:50.44,,2,f
4,41,,,,t
5,41,2025-06-12 03:03:16.445837,,,f
6,41,2025-03-26 17:47:28.084553,,,t
7,41,2025-03-13 17:12:13.634461,70,2,f
8,41,,73,,t
9,41,,,,t
10,41,,,,f
11,41,2025-07-09 16:40:14.508067,,,f
12,41,,,,t
13,41,2025-03-26 10:29:46.494739,,,t
14,41,2025-07-09 05:40:16.536594,,,t
15,41,2024-10-14 06:24:46.797581,,,f
17,41,2025-02-23 12:52:55.592922,,2,t
18,41,2025-11-07 19:25:03.689895,,1,t
19,41,,,1,f
20,41,,,,t
21,41,2025-06-20 19:38:19.817696,,,t
22,41,2025-09-19 11:19:35.860126,,,t
23,41,2024-11-17 01:55:27.660756,,,t
24,41,2025-08-25 08:46:47.019798,,,f
25,41,2024-10-14 18:18:24.585889,61,,t
26,41,2025-08-31 08:34:40.579816,,,t
27,41,2024-06-09 10:23:00.073841,,,f
28,41,,,,t
29,41,2024-05-21 14:42:11.420991,,4,t
30,41,2024-06-18 14:59:18.003769,,,t
31,41,2024-12-19 06:28:27.30346,,4,f
32,41,2024-02-29 02:11:33.999921,95,,f
33,41,,,4,t
34,41,2025-08-19 09:08:45.263386,82,2,f
35,41,2025-11-03 16:15:14.747445,,4,t
37,41,2025-01-10 04:59:16.000139,,,t
38,41,2024-07-19 12:24:43.98091,,,t
39,41,,80,,t
40,41,2024-06-22 03:29:33.789198,,2,t
41,41,2024-03-14 12:32:57.978669,,3,f
42,41,2024-02-19 00:18:12.220894,,,f
43,41,2025-10-15 09:23:03.55098,,,f
44,41,2025-08-18 10:56:32.293341,,,t
45,41,2024-05-02 17:50:17.23542,,3,t
46,41,2024-01-18 17:08:08.26368,,,t
47,41,,,,t
48,41,2025-08-14 23:48:22.564851,,,t
49,41,2024-11-05 07:35:54.499603,,1,t
50,41,2025-03-09 02:15:13.562388,67,3,t
52,41,,69,2,t
53,41,2025-10-13 02:44:13.065791,,,t
55,41,2024-11-18 22:11:59.172289,82,3,t
56,41,2024-07-26 07:14:42.942371,82,,t
58,41,2024-03-23 11:26:51.299292,89,,t
61,41,2024-03-22 02:50:13.303877,74,3,t
62,41,2025-03-06 05:43:09.915871,71,,f
63,41,2024-02-04 14:44:39.665277,,,t
65,41,,,,t
67,41,,84,,t
68,41,2024-04-08 15:21:23.193556,,,t
69,41,2024-02-22 01:30:03.982883,70,,f
70,41,2025-06-16 16:30:42.08635,62,,t
71,41,2024-06-25 00:42:34.431321,65,,t
74,41,2024-10-04 05:03:06.709728,,,t
79,41,2024-03-23 01:03:54.722231,,,t
81,41,2025-08-09 01:37:10.664864,,3,t
84,41,2024-08-29 08:14:36.980655,95,,t
87,41,2025-03-23 20:51:24.730644,,2,t
88,41,2024-03-04 17:19:46.852439,,,t
89,41,,,,t
94,41,2025-06-27 03:48:03.571507,,,t
95,41,,,,t
96,41,2024-02-22 09:28:53.365953,74,2,t
97,41,2025-11-16 22:28:44.510931,,1,t
98,41,,,3,t
99,41,,,2,t
100,41,,,4,t
101,41,,98,3,t
102,41,,,2,t
104,41,,,,f
106,41,,,,f
110,41,2024-09-12 21:48:49.117488,62,5,t
115,41,2025-06-01 06:37:10.129814,80,,t
118,41,2025-06-20 23:24:55.473311,,5,t
121,41,,,,f
122,41,,,,t
123,41,2025-11-23 19:49:03.703653,62,,f
124,41,2025-05-12 09:29:50.217034,81,4,t
125,41,,,,t
128,41,,70,,t
129,41,,,,t
132,41,2025-03-05 20:12:13.495186,,2,f
133,41,,,,t
135,41,2025-04-02 23:43:05.068908,,,f
136,41,2025-11-05 12:59:45.418519,62,,t
138,41,,,,t
141,41,2025-02-25 11:01:42.867367,,2,t
142,41,2024-09-21 07:56:33.494946,,2,t
145,41,2025-08-21 01:33:24.795264,,,t
147,41,2024-01-05 15:45:30.930677,,2,t
148,41,2025-03-09 05:14:58.491402,,,t
155,41,2024-03-09 05:35:57.709963,77,,t
156,41,2024-08-09 19:54:54.970813,89,,t
157,41,2025-03-02 01:40:45.082057,70,3,t
158,41,2024-05-07 15:10:49.515514,,,f
159,41,2024-01-31 02:21:14.938797,,,t
161,41,2025-11-15 10:33:22.543502,94,,t
163,41,,,4,t
165,41,2024-12-27 08:00:47.726438,,,t
166,41,2025-07-05 04:48:56.159192,90,,f
167,41,,,,f
170,41,,,,t
175,41,2025-08-31 06:47:43.640943,,3,t
178,41,2024-08-30 15:40:08.09078,65,,t
179,41,,76,,f
180,41,2025-07-09 07:53:08.809987,,,t
181,41,,,,t
182,41,2024-03-08 17:50:51.684262,,,t
187,41,2024-11-28 04:59:52.453724,,3,t
188,41,,,,t
189,41,,,,t
190,41,2025-03-09 20:04:38.053753,,3,f
191,41,2025-04-30 18:55:41.258186,,1,f
196,41,2024-05-09 18:11:14.517324,,,f
197,41,,78,,f
198,41,2025-09-16 02:47:54.951005,78,,t
199,41,2024-11-19 01:43:04.9227,84,4,t
201,41,2024-06-02 08:45:21.166967,,4,f
205,41,2024-04-11 09:31:57.418154,,4,f
209,41,,72,2,t
221,41,2025-10-03 09:10:38.483334,88,,t
227,41,2025-01-02 21:14:57.085616,,,f
242,41,2025-03-06 00:29:00.127387,,,t
264,41,2025-03-24 23:19:36.897617,,,t
274,41,2024-02-22 08:19:13.58254,,3,t
275,41,2024-08-28 08:24:20.535699,,,t
277,41,,,,t
284,41,2025-07-03 20:11:24.507789,,,f
293,41,2024-01-19 19:10:42.776475,61,5,f
308,41,2024-03-20 01:35:03.469615,,,t
311,41,,,,t
315,41,2024-05-04 00:54:27.685529,71,4,t
324,41,2024-10-09 23:29:24.542835,,,f
331,41,2024-05-26 21:59:41.47777,65,,t
344,41,,,,t
352,41,2024-08-24 04:56:04.908051,97,2,t
354,41,2025-09-17 16:55:40.304573,,,t
365,41,,60,,t
366,41,2025-03-10 18:55:10.604464,68,,t
367,41,,,,t
368,41,,,,f
374,41,,,4,t
376,41,2025-04-03 15:40:19.356336,,,t
382,41,2024-10-23 01:31:11.279461,,,f
390,41,2024-03-09 18:56:31.055818,,,f
395,41,2025-01-11 16:03:05.712318,62,,f
397,41,2024-12-26 00:43:06.480463,,2,t
402,41,2025-09-20 01:10:57.813097,,2,t
406,41,2024-08-03 10:45:35.25623,76,2,t
414,41,,91,2,t
424,41,2024-11-10 04:57:26.138653,100,,f
425,41,2024-12-10 17:52:49.513449,84,4,f
428,41,,,1,f
433,41,2025-11-07 07:05:00.608055,,,t
447,41,2024-03-17 05:32:56.010209,,5,f
449,41,,,2,f
458,41,2024-02-11 19:15:56.043671,69,,t
462,41,2025-01-05 00:08:38.599924,,,t
464,41,2024-12-31 20:40:18.378676,87,,t
465,41,,,1,t
471,41,2025-08-06 19:56:14.081305,83,,t
473,41,2025-09-17 10:23:04.681025,,,t
477,41,,98,2,t
488,41,2024-03-15 16:41:38.766421,85,,f
489,41,,,,t
491,41,,,,t
498,41,2025-08-27 17:57:39.262021,,4,f
1,42,2024-01-30 16:41:40.351147,87,,t
2,42,2024-11-07 19:02:21.540518,,,t
3,42,2025-04-19 20:33:51.088107,61,3,f
4,42,2024-02-13 11:30:56.171791,,,t
5,42,,,,f
6,42,2024-09-16 21:22:37.436977,68,,f
7,42,,,,t
8,42,2024-04-06 02:34:27.020781,74,,t
9,42,2024-01-08 23:37:02.998701,,5,t
10,42,,,2,f
11,42,2025-06-01 22:13:29.786982,,4,t
12,42,,,4,t
13,42,,,,t
14,42,2025-09-14 18:10:42.669489,,,t
15,42,2025-05-24 08:25:33.970879,,1,f
17,42,2024-02-28 14:51:00.536214,,3,f
18,42,2025-11-25 02:56:22.62197,,5,t
19,42,2025-03-14 05:48:36.7028,65,,t
20,42,2025-01-09 22:15:55.55002,,3,f
21,42,2024-11-15 10:34:46.278415,,,t
22,42,,87,,f
23,42,,,3,f
24,42,2024-03-15 05:38:06.098061,,,t
25,42,2024-05-02 13:47:12.469443,,,t
26,42,,,,t
27,42,2025-03-26 12:25:41.204126,,,f
28,42,2025-05-24 09:03:27.499119,,4,t
29,42,,,3,t
30,42,2025-02-24 10:06:18.830388,83,,f
31,42,2024-11-26 00:21:47.27608,,2,f
32,42,2025-03-24 21:15:17.383077,84,2,t
33,42,2025-10-12 08:22:36.720868,,3,t
34,42,,62,2,t
35,42,2025-05-27 11:20:55.930937,,,f
37,42,2025-03-29 19:01:44.508778,,,t
38,42,2024-03-01 15:56:41.940857,,,t
39,42,2025-09-25 19:18:36.796429,,2,f
40,42,2025-01-29 12:19:02.125358,,,t
41,42,,,,f
42,42,2024-12-22 23:09:04.738795,,3,t
43,42,2025-01-25 20:00:06.073066,,,t
44,42,2024-04-20 10:45:55.571525,,3,t
45,42,2025-02-19 09:38:27.088549,,,f
46,42,2025-11-12 12:12:38.956167,,5,t
47,42,,69,,t
48,42,2025-01-06 21:09:33.672302,,,t
49,42,2025-11-03 21:44:33.276448,,3,f
50,42,2024-12-31 20:56:40.383625,,,f
52,42,2024-03-05 11:20:52.201857,,,f
53,42,2025-04-21 23:45:11.503279,,,t
55,42,2025-10-18 04:24:44.434459,,,f
56,42,2025-02-07 14:44:02.860799,,,t
58,42,,,,t
61,42,,,,t
62,42,,,,t
63,42,2025-06-16 12:35:48.073753,63,,t
65,42,2025-07-17 06:47:15.426939,,3,t
67,42,,,5,f
68,42,2025-11-24 10:38:34.136972,72,,f
69,42,2025-05-18 01:48:00.385121,83,,t
70,42,2024-10-14 04:54:19.58478,90,1,t
71,42,2025-05-17 21:39:41.356379,78,2,t
74,42,2025-01-19 23:27:55.254597,,,t
79,42,2024-11-09 07:48:33.480617,79,,f
81,42,2025-06-23 08:50:52.121685,,,t
84,42,2024-10-31 16:33:58.4126,,4,t
87,42,2025-05-22 09:51:02.454403,,,t
88,42,2024-07-07 07:06:19.704633,,,t
89,42,2025-07-27 08:23:08.351471,85,5,t
94,42,,81,,t
95,42,2025-10-21 06:18:28.127425,96,,t
96,42,2025-03-10 12:29:46.027206,,1,f
97,42,2025-08-26 04:18:14.521227,,,t
98,42,2025-01-22 05:51:02.779699,,,t
99,42,,,4,t
100,42,,,,f
101,42,2025-02-19 06:11:26.925902,,,t
102,42,2024-03-18 13:28:28.964933,85,,f
104,42,2024-03-12 21:40:06.641271,,4,f
106,42,2024-12-09 23:20:52.466009,95,,t
110,42,2024-04-05 00:42:34.729607,,4,t
115,42,2025-07-15 22:46:13.80904,,,t
118,42,2025-11-11 22:27:20.570898,,,t
121,42,2024-01-13 10:21:53.318333,,,t
122,42,2024-09-05 14:30:11.331132,,,f
123,42,,,,t
124,42,2024-07-24 00:00:29.54323,69,4,t
125,42,2025-02-04 16:07:18.72761,,3,t
128,42,2024-10-15 08:58:43.012611,,,f
129,42,2025-03-17 20:07:55.967212,,,f
132,42,2025-01-19 21:59:41.740217,,,f
133,42,2025-04-03 11:47:06.144852,,,f
135,42,2024-06-06 05:18:13.177108,,,t
136,42,,66,2,t
138,42,2025-01-17 15:56:23.340738,,2,t
141,42,2024-02-13 07:14:45.328935,,,t
142,42,2025-08-25 04:48:28.121305,,,t
145,42,2025-08-02 03:22:38.699042,,4,t
147,42,,,,f
148,42,2025-06-02 13:22:13.53613,80,,t
155,42,2024-12-09 03:54:26.948062,,,f
156,42,2025-06-12 15:41:34.695939,98,,t
157,42,,,,t
158,42,,,,t
159,42,2025-02-05 13:25:42.024175,,,t
161,42,,,,f
163,42,2025-04-30 02:21:26.181462,,,f
165,42,2024-10-20 04:07:21.820823,,2,t
166,42,2024-05-28 02:53:26.841895,,3,t
167,42,,,,t
170,42,2025-10-02 12:27:11.736862,,,f
175,42,2024-03-09 02:02:26.821318,,,f
178,42,2024-06-14 21:50:03.477838,,,t
179,42,,,,t
180,42,2025-01-25 20:50:25.573058,,,t
181,42,2025-05-08 12:24:44.726892,,,f
182,42,2025-06-19 11:38:26.324702,,,t
187,42,,78,,t
188,42,2024-05-10 11:23:39.917687,,3,t
189,42,2024-03-15 15:10:51.840264,,,t
190,42,,,,f
191,42,2024-09-28 23:51:12.473018,,,t
196,42,,,,f
197,42,2024-07-13 00:39:56.864226,,,f
198,42,2024-10-03 05:28:33.444621,80,,t
199,42,2024-10-07 16:15:07.539614,,,t
201,42,2025-01-09 13:21:51.75296,,,t
205,42,,99,,t
209,42,2025-03-16 07:08:03.978581,76,,t
221,42,2024-11-21 17:29:29.742508,,,t
227,42,2024-11-28 15:12:14.864159,,4,t
242,42,,,,t
264,42,2024-03-22 09:10:26.590764,84,3,t
274,42,2024-10-17 00:52:36.575802,,,f
275,42,2025-05-11 07:16:33.643188,,,t
277,42,2025-04-29 07:11:28.905775,94,,t
284,42,2024-08-21 12:01:12.895757,,,t
293,42,2025-08-26 17:54:38.259571,,,t
308,42,2024-01-24 13:32:31.861711,,,t
311,42,2024-07-31 06:59:40.112285,91,3,t
315,42,2024-09-25 03:11:10.41195,,,f
324,42,2025-01-16 22:43:40.226835,,,t
331,42,,91,,t
344,42,,65,,t
352,42,,67,,t
354,42,2024-07-26 04:00:17.933878,,1,t
365,42,2024-12-07 20:50:10.899554,73,,t
366,42,2024-06-06 21:10:08.412232,,,t
367,42,2025-01-31 12:48:21.962528,,1,t
368,42,2025-02-28 12:05:30.046518,,,t
374,42,,,2,t
376,42,,99,,t
382,42,2024-07-13 21:46:19.53467,,2,t
390,42,2024-06-11 15:05:58.084435,64,,t
395,42,2024-04-16 07:01:15.564845,96,1,f
397,42,2025-09-04 16:56:38.531159,68,3,f
402,42,2024-07-10 08:52:53.185416,,,t
406,42,2024-08-18 01:21:39.401692,,2,t
414,42,,,,t
424,42,,,,t
425,42,2025-01-17 14:56:26.757545,70,3,f
428,42,,,,f
433,42,2024-12-26 19:35:57.820935,67,,t
447,42,2024-08-03 10:44:28.917143,,,t
449,42,2024-05-31 17:02:30.104263,97,,t
458,42,,,,t
462,42,,95,,t
464,42,2024-12-28 21:55:10.630308,62,,t
465,42,,75,,t
471,42,2024-01-15 00:30:03.277344,,,t
473,42,2025-03-17 18:37:18.303771,,,t
477,42,2025-04-28 21:30:02.87738,,,t
488,42,,,,t
489,42,,,,t
491,42,2025-03-24 23:21:10.457417,70,,t
498,42,2024-12-14 09:36:25.516142,,,t
1,43,,77,3,f
2,43,2025-07-23 00:03:16.825565,,1,f
3,43,,,2,t
4,43,2025-09-02 20:27:23.313406,,2,f
5,43,,99,,t
6,43,2024-11-21 19:36:05.785988,,,t
7,43,2024-09-13 20:15:37.307596,,5,t
8,43,,,3,t
9,43,,99,,t
10,43,,72,2,t
11,43,2024-09-18 06:10:09.731016,93,,f
12,43,2024-08-30 09:25:50.908073,61,1,t
13,43,2024-08-28 12:10:29.986185,,,t
14,43,2025-04-19 10:24:26.304848,,,t
15,43,2024-12-12 14:12:24.290705,,4,t
17,43,2025-07-02 16:26:27.035899,,,t
18,43,2024-10-01 20:32:53.196498,,,t
19,43,,,,f
20,43,2025-01-31 18:48:08.809643,,1,f
21,43,2025-07-10 05:11:30.963768,,,f
22,43,2024-03-26 03:08:53.237123,,3,t
23,43,2024-11-22 21:12:15.644926,,,t
24,43,2024-06-03 14:08:35.459171,,,t
25,43,2025-02-14 14:59:51.460799,,,t
26,43,,,,t
27,43,,,,f
28,43,2025-05-27 22:53:13.82728,,,f
29,43,2025-02-10 02:43:36.128302,63,2,t
30,43,2024-12-20 05:51:26.36795,,2,f
31,43,2024-06-23 14:08:03.426379,,3,t
32,43,2025-11-17 22:10:51.011734,95,,t
33,43,,,,t
34,43,2025-01-12 16:00:19.480949,92,,t
35,43,,,,t
37,43,2025-01-26 09:59:37.18685,,,t
38,43,2024-11-09 06:25:19.585145,,,f
39,43,2025-03-21 09:36:28.313008,,,t
40,43,2025-02-23 07:38:28.251294,70,5,t
41,43,2025-08-21 04:45:47.160898,75,,f
42,43,,,3,t
43,43,2025-07-21 05:20:41.438529,,,f
44,43,2025-05-31 13:00:57.353311,,3,t
45,43,,,,t
46,43,2024-01-06 21:06:07.570334,,,t
47,43,2025-01-26 21:09:32.474057,,,t
48,43,2024-02-18 22:02:02.574615,,,t
49,43,2024-12-25 17:11:28.164687,84,,t
50,43,2025-01-21 04:43:49.637329,,,f
52,43,2025-10-14 11:31:10.138805,92,,t
53,43,2024-02-05 03:03:15.861703,,,t
55,43,2024-12-15 16:28:36.222385,65,,f
56,43,2024-04-26 09:34:59.023471,,,t
58,43,,,,t
61,43,2024-01-05 02:50:03.816386,,,f
62,43,2024-02-04 11:47:34.667557,64,1,t
63,43,2024-11-08 00:46:53.795429,,,t
65,43,2025-08-24 09:28:53.390605,,4,f
67,43,2025-09-05 01:49:42.677026,94,,f
68,43,,,,t
69,43,2024-03-17 04:09:23.581026,,,t
70,43,2025-05-11 07:56:39.98208,69,,t
71,43,2025-05-29 08:14:36.385931,,5,t
74,43,2025-08-17 06:45:14.327691,,,f
79,43,2025-02-04 14:26:26.731513,,,t
81,43,2024-06-11 00:24:16.576895,72,4,t
84,43,2024-05-06 05:02:34.735567,,4,t
87,43,2025-06-26 16:44:41.231448,,,t
88,43,,,3,f
89,43,,99,4,t
94,43,,,5,t
95,43,2024-02-15 21:29:04.961857,94,2,t
96,43,2025-11-09 09:13:15.59294,,5,t
97,43,,,3,f
98,43,,,5,t
99,43,2024-08-07 13:28:13.383981,,1,t
100,43,,,5,f
101,43,2024-04-30 09:08:59.355066,82,,t
102,43,2024-02-23 01:31:00.303562,,,f
104,43,2024-11-01 09:57:53.82705,,,t
106,43,,,,t
110,43,2024-11-07 23:49:33.205363,83,,t
115,43,,,,t
118,43,,,1,t
121,43,2025-04-11 21:55:26.075161,,,f
122,43,,64,,t
123,43,,74,,t
124,43,2024-08-30 20:34:32.030246,,,f
125,43,2024-01-24 22:47:19.927442,,,f
128,43,,,1,t
129,43,2025-04-08 03:51:08.54763,61,,f
132,43,,,,f
133,43,2024-04-16 07:25:49.480248,,,t
135,43,,80,,f
136,43,,94,,f
138,43,2025-04-16 10:56:53.688841,,3,t
141,43,,,,f
142,43,,,,t
145,43,2025-02-07 16:05:42.998997,88,,f
147,43,2025-01-06 09:24:20.217901,,,t
148,43,2025-07-18 12:26:13.562741,,1,f
155,43,,78,,f
156,43,2024-03-11 14:05:23.883877,,3,f
157,43,2024-06-18 16:59:48.865362,,,t
158,43,,,3,t
159,43,2025-01-14 17:38:43.696792,65,,t
161,43,2024-09-22 04:29:46.827694,,3,t
163,43,2025-03-25 17:56:01.69278,,,f
165,43,,,,t
166,43,2024-08-15 23:54:31.57705,,,t
167,43,,64,3,f
170,43,2024-08-10 17:57:21.578666,67,,f
175,43,,,,f
178,43,,79,4,f
179,43,2024-01-30 19:43:28.23563,89,,f
180,43,,97,,t
181,43,2025-11-06 07:18:23.357155,,,f
182,43,,,,t
187,43,2025-01-26 08:23:39.98225,,,t
188,43,2024-03-17 00:03:00.492777,,,t
189,43,2025-09-27 14:30:52.045479,100,,f
190,43,,,,t
191,43,,88,,t
196,43,2025-09-25 21:40:52.750139,64,,t
197,43,2024-03-28 01:29:54.658132,,,t
198,43,2024-06-13 18:26:54.0461,,1,t
199,43,2024-08-15 17:45:49.685939,,4,f
201,43,,,,t
205,43,2025-01-08 15:30:15.885677,77,,f
209,43,2024-05-20 13:56:45.913427,,3,t
221,43,2024-09-26 16:29:49.033674,65,,t
227,43,,,,t
242,43,2024-06-06 11:49:18.736133,,,t
264,43,2024-11-22 03:23:22.721331,,1,f
274,43,2024-03-10 08:47:07.101211,,3,t
275,43,2024-03-20 15:22:39.054163,,,f
277,43,2024-06-12 08:20:25.633707,,,t
284,43,,,,f
293,43,2024-02-11 13:27:54.06014,92,,t
308,43,2024-11-28 02:42:42.219177,,4,t
311,43,2024-07-04 16:49:14.810607,,,f
315,43,,85,,f
324,43,2025-08-26 14:25:00.595857,,,t
331,43,,,,t
344,43,2024-09-26 23:00:36.00144,,,t
352,43,2025-01-08 23:47:52.26851,,2,t
354,43,2024-09-08 15:40:15.599428,,5,t
365,43,2025-08-01 07:33:45.701987,69,2,t
366,43,2025-06-25 14:35:41.31167,70,,t
367,43,2024-06-06 04:34:25.608628,,3,t
368,43,2024-07-04 15:33:42.677555,72,5,t
374,43,2024-01-07 15:47:26.73906,,,f
376,43,,,,t
382,43,2025-02-19 04:38:21.265034,,,t
390,43,2024-03-03 14:21:39.625088,77,1,t
395,43,,,,t
397,43,,,,t
402,43,,94,,f
406,43,,86,,t
414,43,,83,,t
424,43,2025-04-14 02:26:31.681118,84,,t
425,43,,97,2,t
428,43,,100,,f
433,43,,,,t
447,43,2024-03-25 18:43:45.685523,,,f
449,43,,63,3,t
458,43,,70,,t
462,43,2024-11-16 06:15:38.206286,,,t
464,43,2024-06-23 16:54:14.39268,93,1,f
465,43,2024-03-22 00:11:20.773998,,3,t
471,43,2024-12-11 23:48:30.856781,,2,f
473,43,2025-08-24 22:00:05.544147,,,t
477,43,,,,f
488,43,,,,t
489,43,2024-01-11 14:01:22.872448,,5,t
491,43,2024-11-27 05:26:59.20286,86,,t
498,43,2024-11-09 02:07:12.451966,,,t
1,44,2024-02-23 23:42:31.120884,92,,f
2,44,2024-01-24 21:55:15.927754,,,f
3,44,2024-09-20 12:34:33.898155,70,1,t
4,44,2025-04-14 16:20:15.84135,73,2,t
5,44,2024-01-30 20:51:17.471871,,1,f
6,44,,,,t
7,44,2025-05-17 13:53:42.615721,,,t
8,44,,,5,t
9,44,,,,t
10,44,2025-04-09 09:35:23.070062,82,,t
11,44,,,1,t
12,44,2025-07-21 06:13:34.617191,,,t
13,44,2025-06-25 01:47:43.867316,,,t
14,44,2025-07-02 14:25:47.347273,,,t
15,44,2024-06-02 14:59:44.075143,,,t
17,44,,,,t
18,44,2024-07-12 14:24:53.479985,,2,t
19,44,2025-11-05 13:21:05.126955,,,t
20,44,,91,,f
21,44,2025-04-10 08:14:55.39361,,,t
22,44,2024-06-14 08:04:23.890257,,,f
23,44,,,,f
24,44,2025-10-23 06:58:59.102473,76,,t
25,44,2025-01-20 18:17:27.309593,85,,f
26,44,2024-06-05 10:50:43.692523,81,,t
27,44,,,,t
28,44,,,2,f
29,44,2025-07-09 03:14:59.628825,,4,t
30,44,2025-10-28 07:38:58.275207,,4,t
31,44,,,,t
32,44,2024-10-31 10:09:02.291719,,2,f
33,44,2025-10-09 23:19:07.476173,,,f
34,44,,,,f
35,44,2025-06-18 17:11:23.464711,72,,f
37,44,2024-11-25 17:06:30.093945,66,3,t
38,44,,95,4,t
39,44,,,,f
40,44,2024-03-22 00:46:08.59144,90,,t
41,44,2024-12-18 01:56:11.41694,,,t
42,44,,,3,t
43,44,2025-08-24 18:20:28.700362,,,t
44,44,2025-06-28 01:20:28.221911,,,f
45,44,2024-04-21 09:31:24.570567,,,t
46,44,2024-06-11 19:26:41.51966,,,t
47,44,2024-05-13 17:59:16.866608,,,t
48,44,2025-06-21 19:25:17.658053,86,,t
49,44,2025-06-13 05:26:39.939164,,,t
50,44,2025-02-12 14:32:06.043022,81,4,f
52,44,,82,,t
53,44,2025-05-07 07:03:38.544903,,2,t
55,44,,,,t
56,44,2025-09-17 00:54:03.937564,,,f
58,44,2025-05-29 15:43:25.109767,,,t
61,44,2024-01-20 07:07:33.196595,,,t
62,44,,,,t
63,44,2024-04-29 11:32:03.131173,,,f
65,44,2024-09-26 02:50:40.449018,,,t
67,44,,,,f
68,44,2025-06-27 11:52:47.955911,,,f
69,44,2025-01-16 22:50:16.851169,,,t
70,44,,92,4,f
71,44,2024-02-10 05:57:48.634919,,,t
74,44,2024-01-11 17:10:35.0543,,4,t
79,44,,,,t
81,44,,,,f
84,44,,,,t
87,44,2024-04-14 12:01:18.67994,,,t
88,44,2025-02-19 08:31:33.806094,,,t
89,44,2025-10-21 03:11:03.343584,98,,t
94,44,,,3,t
95,44,2025-03-26 23:26:35.54027,65,,t
96,44,2024-07-20 13:18:17.559789,,,f
97,44,2025-08-23 02:19:15.71548,94,,t
98,44,2024-04-26 21:56:06.545888,74,,t
